ID          0  POPULATION        255  CENTER      16328
ID          1  POPULATION        173  CENTER      36815
ID          2  POPULATION        169  CENTER      14590
ID          3  POPULATION        156  CENTER      28635
ID          4  POPULATION        121  CENTER      63003
ID          5  POPULATION        108  CENTER      51634
ID          6  POPULATION        106  CENTER      16204
ID          7  POPULATION         83  CENTER      11903
ID          8  POPULATION         79  CENTER      54738
ID          9  POPULATION         78  CENTER      61232
ID         10  POPULATION         71  CENTER      29211
ID         11  POPULATION         68  CENTER      35958
ID         12  POPULATION         64  CENTER      35996
ID         13  POPULATION         58  CENTER      26879
ID         14  POPULATION         56  CENTER      45174
ID         15  POPULATION         56  CENTER      45891
ID         16  POPULATION         56  CENTER      46508
ID         17  POPULATION         53  CENTER      15052
ID         18  POPULATION         53  CENTER      21381
ID         19  POPULATION         51  CENTER      20035
ID         20  POPULATION         51  CENTER      29764
ID         21  POPULATION         51  CENTER      56056
ID         22  POPULATION         50  CENTER      15693
ID         23  POPULATION         48  CENTER       2187
ID         24  POPULATION         47  CENTER      64017
ID         25  POPULATION         46  CENTER      48104
ID         26  POPULATION         44  CENTER       8069
ID         27  POPULATION         42  CENTER      59773
ID         28  POPULATION         41  CENTER      68052
ID         29  POPULATION         40  CENTER      35911
ID         30  POPULATION         38  CENTER      67300
ID         31  POPULATION         36  CENTER      18008
ID         32  POPULATION         36  CENTER      45010
ID         33  POPULATION         35  CENTER      46230
ID         34  POPULATION         34  CENTER      63538
ID         35  POPULATION         33  CENTER       5252
ID         36  POPULATION         33  CENTER      11800
ID         37  POPULATION         33  CENTER      48963
ID         38  POPULATION         33  CENTER      65567
ID         39  POPULATION         32  CENTER       3885
ID         40  POPULATION         32  CENTER       9061
ID         41  POPULATION         32  CENTER      23052
ID         42  POPULATION         31  CENTER      39961
ID         43  POPULATION         30  CENTER       9119
ID         44  POPULATION         30  CENTER      12319
ID         45  POPULATION         30  CENTER      31472
ID         46  POPULATION         29  CENTER       5973
ID         47  POPULATION         29  CENTER      44249
ID         48  POPULATION         28  CENTER      18152
ID         49  POPULATION         28  CENTER      21604
ID         50  POPULATION         28  CENTER      38219
ID         51  POPULATION         28  CENTER      44278
ID         52  POPULATION         28  CENTER      67436
ID         53  POPULATION         27  CENTER       5539
